customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06186,Female,0,Yes,No,26,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.78,1913.34,Yes
CUST-06187,Female,0,No,No,3,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.23,217.5,Yes
CUST-06188,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),92.08,1572.39,Yes
CUST-06189,Male,0,Yes,No,9,No,Yes,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),51.3,425.52,No
CUST-06190,Female,0,Yes,Yes,7,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.92,592.11,Yes
CUST-06191,Female,0,No,No,30,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),46.29,1465.0,No
CUST-06192,Female,0,Yes,No,56,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.45,3966.72,No
CUST-06193,Male,1,No,No,17,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),95.81,1518.65,Yes
CUST-06194,Female,0,No,Yes,1,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,25.31,23.19,No
CUST-06195,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,99.0,2459.94,Yes
CUST-06196,Female,0,Yes,No,7,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,One year,No,Credit card (automatic),97.14,660.18,Yes
CUST-06197,Female,0,Yes,No,27,Yes,No,No,Yes,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),41.08,1100.6,No
CUST-06198,Female,0,Yes,No,22,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,67.61,1368.74,No
CUST-06199,Male,1,Yes,No,12,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.48,440.32,No
CUST-06200,Female,0,No,Yes,68,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,21.82,1415.14,No
CUST-06201,Female,0,No,Yes,26,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,87.94,2259.6,Yes
CUST-06202,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),49.04,1890.33,No
CUST-06203,Male,0,Yes,No,59,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,23.47,1332.16,No
CUST-06204,Male,0,No,No,26,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Bank transfer (automatic),29.6,705.34,No
CUST-06205,Female,1,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.03,5033.57,No
CUST-06206,Male,0,No,No,29,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.63,1454.49,No
CUST-06207,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,82.4,880.32,Yes
CUST-06208,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,32.4,1040.96,No
CUST-06209,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),25.31,54.56,No
CUST-06210,Female,0,Yes,No,17,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,66.08,1133.71,Yes
CUST-06211,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),40.93,2648.04,No
CUST-06212,Male,0,No,No,6,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.55,378.09,Yes
CUST-06213,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.53,772.42,No
CUST-06214,Male,1,Yes,Yes,60,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),38.99,2205.33,No
CUST-06215,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,One year,Yes,Credit card (automatic),48.39,1167.62,No
CUST-06216,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),86.16,2337.33,Yes
CUST-06217,Male,0,No,No,69,No,No,No,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.34,1909.26,No
CUST-06218,Male,0,Yes,No,15,Yes,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,62.99,915.69,No
CUST-06219,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,47.1,1200.61,No
CUST-06220,Female,0,Yes,No,20,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,30.5,666.21,No
CUST-06221,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.83,1070.46,No
CUST-06222,Female,0,No,No,43,No,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),47.64,2115.47,No
CUST-06223,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,One year,No,Electronic check,58.44,1721.51,No
CUST-06224,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),76.23,3525.81,No
CUST-06225,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.9,3448.31,No
CUST-06226,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,84.48,385.99,Yes
CUST-06227,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,78.18,328.83,No
CUST-06228,Female,0,No,Yes,25,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,80.03,2041.23,Yes
CUST-06229,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,67.5,2067.07,Yes
CUST-06230,Male,0,No,Yes,15,Yes,No phone service,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,27.0,409.73,No
CUST-06231,Female,0,No,No,43,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,33.08,1360.01,No
CUST-06232,Female,0,No,No,7,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),90.16,666.45,Yes
CUST-06233,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,49.13,754.63,No
CUST-06234,Female,0,No,Yes,22,Yes,No,No,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),40.44,962.18,No
CUST-06235,Male,0,Yes,No,16,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.69,1023.24,Yes
CUST-06236,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.36,2859.31,No
CUST-06237,Male,1,Yes,No,71,Yes,Yes,No,Yes,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),32.73,2442.26,No
CUST-06238,Male,0,No,Yes,52,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),78.24,4148.38,No
CUST-06239,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.83,2935.36,No
CUST-06240,Female,0,Yes,No,38,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,One year,Yes,Electronic check,24.38,860.08,No
CUST-06241,Female,0,Yes,No,29,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),24.85,660.91,No
CUST-06242,Male,0,Yes,Yes,59,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.52,3341.25,No
CUST-06243,Female,0,No,No,22,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),49.69,1050.53,No
CUST-06244,Female,1,No,No,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.45,3643.45,No
CUST-06245,Female,1,Yes,Yes,71,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,70.98,5217.45,No
CUST-06246,Female,0,No,No,28,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),60.88,1552.85,No
CUST-06247,Male,1,No,Yes,45,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,71.71,3296.24,No
CUST-06248,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.56,3569.56,No
CUST-06249,Female,0,Yes,No,56,No,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),60.46,3557.78,No
CUST-06250,Male,0,Yes,Yes,15,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,28.08,453.54,No
CUST-06251,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,48.97,3085.11,No
CUST-06252,Female,1,No,No,36,No,No,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),45.99,1814.56,No
CUST-06253,Male,0,No,No,3,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),52.44,143.41,No
CUST-06254,Female,0,Yes,Yes,9,Yes,No,No,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),43.47,409.41,No
CUST-06255,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.34,74.93,Yes
CUST-06256,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,55.18,927.33,Yes
CUST-06257,Male,0,Yes,Yes,12,No,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),55.91,624.06,Yes
CUST-06258,Female,0,Yes,No,37,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),43.69,1522.12,No
CUST-06259,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),74.11,2894.3,No
CUST-06260,Male,0,Yes,No,6,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,42.4,235.63,No
CUST-06261,Female,0,Yes,No,25,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),63.86,1456.33,No
CUST-06262,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,No,Electronic check,56.82,1707.67,No
CUST-06263,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.13,2445.28,No
CUST-06264,Male,0,No,No,47,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.46,2945.22,No
CUST-06265,Female,0,No,Yes,19,Yes,No phone service,No,Yes,Yes,No,No internet service,No,Yes,One year,No,Electronic check,61.56,1152.11,Yes
CUST-06266,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.63,3008.81,No
CUST-06267,Female,1,Yes,No,65,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Mailed check,76.92,4514.95,No
CUST-06268,Male,1,Yes,No,6,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),78.49,484.02,Yes
CUST-06269,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.82,5585.46,No
CUST-06270,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,70.64,2063.58,Yes
CUST-06271,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,65.74,2943.86,No
CUST-06272,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),70.11,1833.67,No
CUST-06273,Female,0,No,No,52,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),63.81,3337.85,No
CUST-06274,Male,0,Yes,No,60,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.74,3050.05,No
CUST-06275,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,55.95,1601.84,Yes
CUST-06276,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,Yes,Mailed check,79.33,2117.14,Yes
CUST-06277,Female,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,85.43,2245.91,Yes
CUST-06278,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),39.49,854.09,No
CUST-06279,Female,0,No,Yes,34,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,64.38,2320.59,No
CUST-06280,Male,0,Yes,No,52,No,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,50.31,2639.6,No
CUST-06281,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.19,512.75,No
CUST-06282,Male,1,No,No,41,Yes,No,No,No,No internet service,No,No,No,No internet service,Two year,No,Mailed check,28.83,1081.6,No
CUST-06283,Female,0,No,Yes,7,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,69.05,444.23,Yes
CUST-06284,Male,1,Yes,No,14,Yes,Yes,No,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,82.37,1160.51,Yes
CUST-06285,Male,0,No,No,13,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,82.07,1135.03,Yes
CUST-06286,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.99,148.28,No
CUST-06287,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,39.78,130.33,No
CUST-06288,Female,0,No,No,10,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),68.83,724.14,Yes
CUST-06289,Female,1,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),34.06,1439.16,No
CUST-06290,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),92.44,493.08,Yes
CUST-06291,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.3,1066.34,No
CUST-06292,Female,0,Yes,Yes,22,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),64.78,1376.8,No
CUST-06293,Female,0,No,No,30,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),77.53,2148.4,No
CUST-06294,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.09,105.77,No
CUST-06295,Female,0,No,No,54,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,38.7,1895.8,No
CUST-06296,Male,0,No,No,27,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,92.64,2627.09,Yes
CUST-06297,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,56.8,2891.38,No
CUST-06298,Male,0,No,No,29,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.57,2066.01,Yes
CUST-06299,Female,0,No,No,71,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.32,2290.08,No
CUST-06300,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Mailed check,55.22,2855.97,No
CUST-06301,Female,0,No,No,34,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),41.52,1480.16,No
CUST-06302,Female,0,Yes,No,50,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,52.66,2880.21,No
CUST-06303,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,58.41,494.22,No
CUST-06304,Male,0,Yes,Yes,13,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.34,868.1,No
CUST-06305,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,64.37,1309.59,Yes
CUST-06306,Female,0,No,Yes,61,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),36.73,2060.04,No
CUST-06307,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,No,Mailed check,52.33,3264.0,No
CUST-06308,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Electronic check,24.18,604.98,No
CUST-06309,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.51,469.35,No
CUST-06310,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.04,338.29,Yes
CUST-06311,Female,0,Yes,Yes,41,No,Yes,No,No,No internet service,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),33.08,1428.94,No
CUST-06312,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,20.43,169.69,No
CUST-06313,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),60.76,1035.17,No
CUST-06314,Male,0,No,No,60,Yes,Yes,No,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),68.97,4428.34,No
CUST-06315,Female,0,No,No,64,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,28.87,1956.14,No
CUST-06316,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.83,3804.98,No
CUST-06317,Male,1,No,No,7,No,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),66.99,503.84,Yes
CUST-06318,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),85.89,271.48,Yes
CUST-06319,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,63.85,518.9,No
CUST-06320,Male,0,No,No,58,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,29.73,1830.77,No
CUST-06321,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),75.93,5238.35,No
CUST-06322,Male,0,No,No,26,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),20.03,535.08,No
CUST-06323,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,37.68,500.36,No
CUST-06324,Male,0,Yes,No,51,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.59,3805.96,No
CUST-06325,Male,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.03,1170.83,Yes
CUST-06326,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.39,1499.68,Yes
CUST-06327,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),67.48,1525.69,No
CUST-06328,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,73.89,2505.94,No
CUST-06329,Female,0,Yes,Yes,59,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,49.24,2770.53,No
CUST-06330,Male,0,Yes,No,71,Yes,Yes,No,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),29.36,2048.21,No
CUST-06331,Male,0,Yes,No,23,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,83.57,2079.01,Yes
CUST-06332,Female,0,Yes,No,21,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,76.59,1756.95,No
CUST-06333,Male,1,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,29.67,1804.04,No
CUST-06334,Female,0,No,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),38.71,1265.84,No
CUST-06335,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,28.73,460.46,No
CUST-06336,Female,0,No,Yes,65,No,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),26.34,1837.56,No
CUST-06337,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,63.81,548.08,Yes
CUST-06338,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,43.8,898.87,No
CUST-06339,Male,1,No,No,12,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,22.77,247.59,No
CUST-06340,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),28.71,294.63,No
CUST-06341,Male,1,Yes,No,43,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),22.26,875.72,No
CUST-06342,Male,1,No,No,23,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.48,468.59,No
CUST-06343,Male,0,Yes,No,45,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),30.71,1259.04,No
CUST-06344,Male,0,No,No,54,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),64.62,3333.81,No
CUST-06345,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,92.22,2628.1,Yes
CUST-06346,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,38.27,2202.41,No
CUST-06347,Female,0,No,No,3,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),53.89,155.71,No
CUST-06348,Female,1,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.62,549.49,No
CUST-06349,Male,0,Yes,Yes,52,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.67,2899.36,No
CUST-06350,Female,0,Yes,Yes,45,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),79.31,3694.65,No
CUST-06351,Male,0,Yes,No,7,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.17,461.85,Yes
CUST-06352,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),96.9,1819.55,Yes
CUST-06353,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),22.29,693.34,No
CUST-06354,Female,1,No,No,48,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.85,1360.67,No
CUST-06355,Male,0,No,Yes,18,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.77,1803.6,Yes
CUST-06356,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),54.2,2365.95,No
CUST-06357,Female,0,Yes,Yes,27,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,Two year,No,Mailed check,67.96,1731.52,No
CUST-06358,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,68.81,70.7,Yes
CUST-06359,Male,0,No,Yes,22,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),70.66,1597.75,No
